cLambda FITC,CD117 PE,CD20 PE-CF594,CD138 PC5.5,CD27 PC7,cKappa APC,CD45 A700,CD38 A750,CD56 BV421,CD19 BV510
620.824341,42.5506554,365.174133,149.89296,69.1582108,1.0,1.0,5882.08447,17.30937,35.2269478
214.798508,6.4356699,1700.07764,243.62326,133.352142,1.0,1.0,1298.01965,1.0,22.4679012
588.208435,26.6551571,1074.60779,104.599892,37.1802673,1.0,1.0,1928.21851,7.23394156,10.3663292
52.8027153,252.547897,557.30603,1945.64001,1.0,1.0,1.0,3219.67847,4.03151941,31.9084892
64.3566971,132.158096,228.757324,820.469604,134.556992,1.0,5.9352293,4371.44482,4.65552616,8.89649105
1134.19446,29.1637764,74.317955,1084.31702,1.0,1.0,1.0,3023.21313,4.91367292,4.95806837
385.422882,74.317955,36.1904297,1485.50806,15.5383987,47.4003181,3819.71753,2942.72729,186.007843,15.9633856
437.14447,32.7812119,1074.60779,1009.03503,101.81517,232.909653,191.095291,4104.69824,15.6787882,27.3841972
461.383972,31.0590019,248.045441,71.0497437,36.5174141,14.7220659,1.0,2267.08984,4.2169652,5.77721786
1684.85486,24.8045444,697.830566,57.254879,27.8812675,1.0,1.0,1762.35645,3.30773902,3.58663774
673.17041,13.6999426,1357.72717,679.252502,116.521545,1.0,1.0,3428.91138,3.30773902,1.0
133.352142,17.1543789,749.894226,107.460785,118.63662,1.0,1.0,1610.76147,5.9352293,9.05797768
95.6023865,31.0590019,2392.79907,425.506561,19.2821846,1.0,1.0,947.463501,3.88905191,1.0
982.171875,43.3230209,7.4989419,203.513748,6.55248833,1.0,51.3969688,1945.64001,7.4317956,3.7516191
2371.37378,23.5014,84.291008,474.003174,51.8613434,1.0,1.0,3162.27759,1.0,5.62341309
850.525818,38.8905182,7.29930067,336.778015,17.30937,9.91045856,1.29801965,2226.67212,1.82691669,10.1815176
457.252655,50.0286446,20.5352497,486.967529,26.4164829,32.7812119,27.1389942,858.210327,1.77827942,31.9084892
54.7370338,38.5422897,237.137375,62.6433525,1.0,1.0,1.0,1826.91675,7.04135513,4.53158379
3105.90015,1.0,667.1427,842.910095,1.0,1.0,1.0,1526.13782,1.0,1.0
226.709,44.9100723,22.2667198,385.422882,73.652504,42.9351006,5.00286484,1420.18115,1.0,12.2982626
763.506104,49.5806808,207.20787,257.13208,124.093773,1.0,1.0,3459.8916,3.55452228,4.25506544
2392.79907,23.5014,73.652504,53.7611732,41.0469856,1.0,1.0,5777.21777,1.91095293,7.77365017
1485.50806,5.18613434,291.637756,528.027161,32.4876823,1.0,1.0,5139.69678,7.77365017,1.0
132.158096,22.8757324,50.4806557,89.7687149,17.782795,1.0,29.6931477,518.613403,1.0,62.0824356
850.525818,28.6438408,52.8027153,1144.44189,126.346291,165.481705,49.5806808,3924.1897,1.0,9.30572033
964.661621,1.0,8.13123035,820.469604,13.0974722,1.0,1.0,1018.15173,3.78551531,9.64661598
2308.24146,33.677803,388.905212,388.905212,50.0286446,1.0,1.0,3337.62476,1.0,11.0399914
582.941528,1.0,414.178436,63.7804375,28.9026394,29.1637764,537.611755,1175.74329,3.58663774,3.07808948
1420.18115,50.9367523,113.419441,54.2469101,19.4563999,1.0,1.0,2287.57324,5.98885441,1.0
34.2891121,25.2547894,609.756226,1407.46472,35.866375,1.0,2.41441822,4031.51929,2.45824409,1.0
572.548767,18.7688427,134.556992,1027.35071,47.8285828,254.829681,1.0,3459.8916,1.0,6.04296398
2890.26392,34.5989151,1.0,930.572021,1.0,1.0,1.0,2689.59888,1.0,7.91475534
433.230225,77.0404358,128.639694,491.36731,31.3396225,1.0,50.0286446,1684.85486,2.86438417,5.23299122
1472.20654,29.6931477,22.0673409,632.093384,13.6999426,1.0,53.7611732,3398.20825,6.26433516,7.56669521
245.824402,27.6316147,697.830566,433.230225,102.735077,1.0,6.73170376,1715.43787,3.36778021,9.47463512
155.383987,13.5772715,189.384201,1512.47253,28.6438408,1.0,37.1802673,1794.34619,4.53158379,1.0
1553.83984,24.3623257,27.3841972,1197.08508,85.0525818,1.0,1.0,4531.5835,2.14798498,1.0
2969.31494,1.0,28.1331749,69.1582108,86.5964355,1.0,1.0,2864.38403,3.2196784,5.88208437
1074.60779,20.1691456,34.5989151,1229.82617,115.478195,1.0,1.0,4410.94092,5.09367514,4.45079422
294.272705,48.2607155,196.321899,609.756226,1.0,1.0,1.0,1459.02417,3.33762479,4.61383963
1240.93774,26.8959885,528.027161,743.179565,45.3158379,1.0,1.0,4410.94092,1.0,1.0
232.909653,170.007767,19.2821846,39.9542046,37.8551521,5.42469072,1.0,723.394165,5.82941532,6.91582108
184.3423,40.3151932,243.62326,161.076157,8.81683064,1.0,1.0,2571.3208,8.50525856,13.8237219
1910.953,1.0,1.19708502,80.5842209,1.0,60.4296379,1.0,858.210327,1.0,1.0
184.3423,20.1691456,90.5797806,453.158356,39.5964508,1.0,9.91045856,2641.64844,3.30773902,5.77721786
176.235641,39.5964508,399.542053,278.812653,41.4178467,1.0,1.0,2548.29663,2.99614263,4.3714447
991.045837,39.9542046,15.9633856,228.757324,1.0,1.0,17.6235638,1394.86206,16.1076145,32.196785
302.321289,20.9080009,22.0673409,46.1383972,7.10497427,1.0,1.0,2147.98511,4.2169652,7.29930067
805.842163,44.9100723,158.204468,461.383972,1.0,1.0,44.1094093,3367.78027,13.6999426,12.0790071
1103.99915,10.2735081,168.485489,114.444191,1.0,17.6235638,1.0,1910.953,2.45824409,2.09080005
667.1427,20.720787,87.3788376,930.572021,410.469849,23.290966,65.5248795,1263.46289,3.36778021,11.0399914
81.3123016,16.3999958,36.1904297,239.279922,30.5052795,1.0,3459.8916,1018.15173,21.4798508,5.23299122
2571.3208,1.0,88.9649124,112.40387,1.22982621,19.2821846,14.3301258,2287.57324,1.0,6.55248833
1394.86206,20.720787,50.9367523,196.321899,6.67142725,1.0,1.0,1472.20654,1.730937,5.77721786
2308.24146,5.67422104,62.0824356,80.5842209,24.8045444,16.3999958,1.0,1928.21851,1.6548171,4.45079422
159.63385,53.7611732,31.3396225,537.611755,72.3394165,1.0,31.622776,1998.85486,7.169168,24.3623257
562.341309,25.4829674,1263.46289,122.98262,21.8697472,1.0,1.0,4031.51929,2.50286531,4.03151941
763.506104,37.1802673,67.9252472,64.9381638,1.0,1.0,1.0,2308.24146,3.45989156,11.8636618
241.441818,21.8697472,248.045441,66.7142715,67.9252472,1.0,1.0,3367.78027,6.20824337,9.56023884
2186.97461,14.0746469,691.582092,44.9100723,13.0974722,330.773926,482.607147,626.433533,1.27487838,30.5052795
465.552582,8.13123035,149.89296,73.652504,25.4829674,1.0,1309.74731,673.17041,10.0,13.3352146
166.976837,30.5052795,145.90242,74.989418,23.9279919,1.0,2035.13745,504.80658,20.3513756,12.4093781
1860.07837,9.91045856,50.4806557,321.967834,26.4164829,1.0,1.0,2458.24414,4.49100733,18.4342308
850.525818,26.1799469,75.666954,228.757324,28.1331749,70.4135513,1.0,1027.35071,1.66976845,27.6316147
620.824341,30.7808952,38.5422897,552.315857,22.0673409,1.0,1.0,3078.0896,7.23394156,18.6007843
100.0,63.2093391,46.1383972,105.54496,23.9279919,1.0,1.0,3105.90015,3.71802664,20.720787
1144.44189,21.2875175,305.052795,1124.0387,40.6794434,198.095673,105.54496,2788.12671,1.0,19.6321907
112.40387,7.04135513,500.286469,104.599892,9.47463512,1.0,115.478195,1084.31702,9.56023884,7.84388542
296.931488,34.2891121,643.566956,1165.21545,46.1383972,105.54496,1.0,3078.0896,1.0,1.27487838
2147.98511,1.0,32.7812119,53.279789,2.01691461,78.438858,34.9115181,523.299133,3.19084907,1.0
336.778015,31.9084892,75.666954,1144.44189,60.9756241,1.0,4.3714447,5935.22949,3.65174127,3.2196784
1263.46289,43.714447,11.5478201,2147.98511,60.9756241,1.0,1.0,3367.78027,1.0,18.2691669
49.5806808,39.9542046,770.404419,166.976837,63.7804375,37.8551521,24.5824413,1263.46289,3.30773902,5.9352293
1197.08508,40.3151932,491.36731,889.649109,50.0286446,1.0,1.0,4255.06543,1.68485487,5.42469072
79.1475525,118.63662,79.1475525,827.882568,65.5248795,1.0,38.1971741,4410.94092,7.10497427,8.42910099
2502.86548,2.64164829,241.441818,352.26947,14.3301258,34.9115181,1.0,2713.89941,1.0,1.0
743.179565,25.0286541,54.2469101,333.762482,50.4806557,66.1169052,1.0,2128.75171,2.99614263,10.0
189.384201,10.7460785,482.607147,47.4003181,47.8285828,1.0,12.2982626,858.210327,3.36778021,1.0
1084.31702,29.1637764,736.525024,92.2239532,72.3394165,324.876831,1.0,5777.21777,1.0,12.0790071
486.967529,11.97085,40.3151932,1893.84204,1.61076152,1.0,26.8959885,3050.52783,4.86967516,8.2046957
537.611755,13.6999426,50.4806557,212.875168,1.0,23.5014,1.0,1084.31702,3.30773902,5.62341309
305.052795,30.2321301,296.931488,259.455261,41.0469856,1.0,4.78285837,2502.86548,4.78285837,5.09367514
3889.052,1.0,842.910095,643.566956,52.3299103,1.0,1.0,5473.70313,1.86007845,10.0903502
39.2418976,26.1799469,113.419441,51.3969688,4.2169652,1.0,1.0,1144.44189,4.49100733,8.42910099
626.433533,32.7812119,835.362549,649.381653,46.1383972,1.0,1.0,3651.74121,5.82941532,25.0286541
1778.27942,7.04135513,214.798508,75.666954,14.2018118,1.0,1.0,3889.052,2.57132077,5.09367514
116.521545,4.10469818,685.389587,95.6023865,1.0,19.9885483,1.0,562.341309,2.99614263,1.0
406.794434,36.5174141,39.9542046,81.3123016,35.866375,42.9351006,1.51247251,1843.42297,3.92418981,8.89649105
736.525024,82.0469589,25.2547894,371.802673,1.0,1.0,34.9115181,2436.23267,5.18613434,17.9434624
913.981689,14.5902424,55.7306023,224.679016,220.673401,1.0,1.0,2016.91455,5.47370338,9.05797768
62.0824356,1.0,3684.73486,112.40387,243.62326,1.0,1.0,4491.00732,2.76316142,1.0
1512.47253,11.0399914,28.3873596,52.3299103,1.0,1.0,12.0790071,2788.12671,1.48550797,10.7460785
1027.35071,50.0286446,116.521545,273.841949,14.3301258,1.0,1.0,2525.479,3.92418981,1.0
1472.20654,2.30824161,80.5842209,250.286545,107.460785,1.0,1.0,1928.21851,3.49115205,7.04135513
3023.21313,1.0,1084.31702,261.799469,20.9080009,1.0,1.0,2109.69043,1.0,1.0
1778.27942,12.7487841,33.0773926,94.7463531,209.080002,1.0,5.62341309,1357.72717,3.99542046,26.4164829
414.178436,55.7306023,50.0286446,1433.01257,324.876831,1.0,142.018112,4031.51929,8.2046957,17.0007763
1263.46289,60.4296379,35.866375,704.135498,1.0,1.0,62.0824356,2838.73608,2.99614263,14.3301258
46.9758873,45.7252655,991.045837,2109.69043,21.0969048,1.0,72.9930038,2788.12671,4.53158379,3.02321291
509.367523,17.6235638,1843.42297,254.829681,34.5989151,18.9384193,1.0,2329.09668,1.0,4.03151941
248.045441,12.6346292,1113.97388,89.7687149,34.5989151,1.0,1.0,2167.39209,2.01691461,1.0
964.661621,6.55248833,1154.78198,95.6023865,23.7137375,1.0,1.0,2226.67212,4.3714447,14.2018118
2246.79004,5.04806566,171.543793,224.679016,1.09411383,17.30937,3.99542046,2414.41821,1.0,5.98885441
1596.3385,1.0,1274.87842,250.286545,57.254879,38.1971741,1.0,3105.90015,4.17920589,1.0
237.137375,54.7370338,25.2547894,557.30603,45.7252655,1.0,20.720787,1860.07837,6.73170376,17.6235638
132.158096,21.0969048,118.63662,194.564011,33.0773926,152.613785,88.1683044,913.981689,14.5902424,12.5214968
165.481705,23.9279919,241.441818,342.891144,1.0,2.96931481,36.8473511,620.824341,5.09367514,5.57306051
2287.57324,1.0,99.1045837,59.3522911,20.720787,95.6023865,35.2269478,1084.31702,4.78285837,1.0
116.521545,28.6438408,15.1247253,110.399918,35.866375,1.0,1.0,2458.24414,6.32093382,8.42910099
763.506104,44.1094093,361.904297,181.055832,84.291008,1.4330126,28.1331749,3078.0896,3.19084907,10.1815176
2186.97461,3.49115205,371.802673,54.2469101,15.2613783,142.018112,243.62326,1700.07764,11.6521549,20.1691456
1526.13782,1.0,449.100708,66.7142715,6.32093382,1.0,1.0,1945.64001,3.65174127,3.49115205
1298.01965,30.7808952,92.2239532,71.0497437,9.2223959,11.3419437,1.0,1472.20654,3.49115205,11.6521549
513.969666,25.0286541,406.794434,691.582092,44.9100723,18.9384193,201.691452,2329.09668,5.09367514,18.2691669
552.315857,51.8613434,32.7812119,1134.19446,38.5422897,1.0,13.0974722,2329.09668,1.53992653,12.4093781
49.5806808,10.5544958,2458.24414,749.894226,179.434631,1.0,1.0,4697.58887,7.169168,5.88208437
756.669556,21.0969048,109.411385,75.666954,1.0,1.0,1.0,2072.07861,1.27487838,6.15265417
567.422119,18.2691669,562.341309,119.708504,104.599892,1.0,1.0,2267.08984,4.14178467,1.84342301
3718.02661,1.0,85.8210373,1036.63293,2.37137365,66.7142715,1.0,1512.47253,1.0,1.0
38.8905182,44.9100723,220.673401,445.079407,48.6967506,1.0,8.42910099,1357.72717,4.82607126,1.0
248.045441,9.2223959,2525.479,78.438858,77.7365036,1.0,1.0,1420.18115,5.98885441,22.4679012
9821.71875,50.9367523,1.0,66.1169052,73.652504,148.550797,1.0,1197.08508,1.0,23.290966
250.286545,17.4657612,1240.93774,449.100708,53.7611732,59.3522911,1.0,2665.51563,1.0,8.89649105
248.045441,1.0,964.661621,182.691666,112.40387,1.0,34.2891121,1252.14966,5.47370338,6.79252529
358.663757,4.69758892,76.3506088,173.093689,381.971741,1.0,5376.11768,620.824341,11.0399914,1.0
716.916809,19.8095684,30.7808952,813.122986,1.0,1.0,1.0,1826.91675,6.91582108,1.70007765
1433.01257,1.0,48.2607155,1286.39697,23.7137375,1.0,21.8697472,1928.21851,1.0,5.62341309
2916.37769,1.0,52.3299103,378.551514,26.8959885,1.0,35.2269478,3428.91138,7.10497427,17.0007763
1333.52148,50.0286446,110.399918,1357.72717,67.9252472,1.0,406.794434,3619.04297,1.0,1.0
1876.88428,39.5964508,192.821854,324.876831,8.97687149,1.0,1.0,3162.27759,6.67142725,23.290966
349.115204,70.4135513,1928.21851,124.093773,88.1683044,1.0,1.0,2813.31763,4.65552616,3.65174127
465.552582,7.23394156,46.1383972,278.812653,1.0,1.0,1.0,1730.93701,5.42469072,7.04135513
86.5964355,95.6023865,358.663757,176.235641,1.84342301,1.0,1.0,5777.21777,13.455699,6.91582108
2246.79004,10.4599895,1.0,388.905212,1.0,16.8485489,1.0,2436.23267,3.24876833,6.32093382
273.841949,148.550797,358.663757,482.607147,1.0,1.0,1.0,3554.52246,2.8902638,4.29351044
482.607147,33.9820824,85.0525818,100.903503,42.9351006,201.691452,1.0,2763.16138,9.64661598,11.6521549
321.967834,23.5014,250.286545,111.397385,82.0469589,365.174133,1.0,2267.08984,1.0,17.30937
1274.87842,111.397385,130.974731,1596.3385,1.0,79.8626556,57.7721786,2788.12671,1.0,23.290966
194.564011,13.5772715,30.5052795,207.20787,23.0824146,1.0,1.0,3307.73901,6.85389566,4.61383963
1539.92651,26.1799469,94.7463531,453.158356,31.3396225,1.0,1.0,4572.52686,6.55248833,3.52269459
1263.46289,7.36525011,14.4595995,1103.99915,85.8210373,1.0,1.0,3337.62476,1.04599893,1.0
2287.57324,7.4989419,201.691452,865.964294,60.9756241,1.0,4.91367292,3105.90015,3.19084907,2.73841953
5935.22949,1.0,14.5902424,973.37738,10.6498566,93.8979797,15.6787882,1263.46289,1.0,9.73377419
3133.96216,1.0,117.574326,375.161926,13.6999426,305.052795,15.1247253,4491.00732,1.0,4.57252693
327.812103,59.3522911,1730.93701,355.45224,93.8979797,1.0,1.0,3684.73486,4.65552616,1.0
5093.67529,29.4272709,41.4178467,174.657608,89.7687149,1.0,1.0,2350.14014,2.59455276,1.0
68.5389557,34.2891121,858.210327,42.5506554,46.5552597,1.0,3.39820838,729.930054,7.63506079,13.8237219
1893.84204,14.0746469,173.093689,59.8885422,1.0,1.0,1.0,3959.64502,3.55452228,9.38979816
552.315857,17.30937,174.657608,237.137375,18.9384193,1.0,1.0,3050.52783,6.37804365,1.0
5280.27148,17.782795,1.0,321.967834,71.0497437,1.0,5.9352293,1610.76147,1.0,1.0
392.418976,79.8626556,155.383987,1055.44958,65.5248795,1.0,1.91095293,3367.78027,1.0,15.820447
1263.46289,15.2613783,307.80896,1526.13782,38.8905182,1.0,132.158096,2942.72729,3.27812123,6.26433516
632.093384,58.8208427,41.792057,509.367523,1.0,8.27882576,1.0,1928.21851,4.41094112,4.33230209
385.422882,5.00286484,1064.9856,562.341309,27.1389942,104.599892,18.4342308,1274.87842,1.0,22.2667198
291.637756,19.2821846,1103.99915,378.551514,44.9100723,1.0,1.0,3307.73901,1.86007845,1.0
191.095291,75.666954,64.9381638,509.367523,69.1582108,23.290966,1.0,1064.9856,6.55248833,2.48045444
214.798508,28.3873596,437.14447,736.525024,24.3623257,1.0,86.5964355,1103.99915,5.9352293,12.8639698
291.637756,158.204468,51.8613434,291.637756,237.137375,31.9084892,3.68473482,1218.81421,3.07808948,12.8639698
1186.36621,29.6931477,182.691666,378.551514,41.0469856,259.455261,1.0,3718.02661,1.0,29.4272709
1345.56982,6.37804365,723.394165,41.4178467,63.2093391,60.4296379,1.0,2890.26392,6.09756231,29.1637764
716.916809,8.81683064,93.0572052,991.045837,1.0,1.0,1.0,2617.99463,4.17920589,7.4317956
777.365051,14.2018118,276.316132,124.093773,20.3513756,1.0,55.2315826,3133.96216,5.9352293,6.09756231
159.63385,10.0903502,299.614288,72.9930038,12.7487841,25.2547894,19.6321907,982.171875,3.45989156,5.37611771
100.903503,19.2821846,60.9756241,661.169006,67.3170395,1.0,1.0,2864.38403,6.61169004,6.55248833
691.582092,57.254879,57.7721786,716.916809,59.8885422,1.0,1.0,2996.14282,2.32909656,3.61904311
749.894226,1.0,313.39621,102.735077,17.9434624,37.1802673,865.964294,1154.78198,18.4342308,12.0790071
1794.34619,1.0,59.8885422,2890.26392,88.9649124,177.827942,168.485489,1778.27942,1.0,2.57132077
2414.41821,6.20824337,266.551575,305.052795,38.1971741,130.974731,1.0,3459.8916,1.0,12.980196
1064.9856,1.0,63.7804375,956.023926,29.1637764,36.1904297,39.9542046,710.497437,1.17574322,20.9080009
1134.19446,18.2691669,10.3663292,42.169651,59.8885422,12.2982626,1.0,1218.81421,9.13981724,12.6346292
1240.93774,1.0,191.095291,42.9351006,1.0,14.3301258,3050.52783,913.981689,5.37611771,3.58663774
127.487839,30.2321301,3398.20825,143.301254,110.399918,145.90242,1.0,1582.04468,1.0,14.8550806
2371.37378,22.4679012,122.98262,72.9930038,53.279789,1.0,1.0,3078.0896,2.78812671,4.06794453
198.095673,35.2269478,35.2269478,723.394165,17.1543789,1.0,1.0,4572.52686,5.23299122,13.3352146
577.721802,18.1055832,1684.85486,104.599892,26.6551571,1.28639698,1.0,873.78833,5.42469072,10.5544958
126.346291,25.7132072,64.9381638,2287.57324,135.77272,1.0,27.3841972,889.649109,4.65552616,13.9486198
3023.21313,1.0,897.687134,2890.26392,98.217186,1.0,1.0,3278.12109,1.0,1.0
930.572021,54.7370338,26.1799469,324.876831,48.6967506,7.36525011,6.20824337,1596.3385,4.41094112,2.83873606
192.821854,13.3352146,1298.01965,798.626587,34.2891121,121.881416,3.92418981,947.463501,1.0,1.0
798.626587,26.1799469,17.0007763,176.235641,15.1247253,1.02735078,1.0,697.830566,2.48045444,2.76316142
865.964294,8.50525856,155.383987,41.792057,47.8285828,24.1441822,1.0,1512.47253,1.6548171,6.32093382
1843.42297,23.5014,567.422119,104.599892,114.444191,1.0,1.0,6152.6543,2.76316142,2.09080005
273.841949,19.6321907,140.74646,461.383972,125.214966,1.0,49.1367302,1928.21851,3.85422897,2.59455276
1596.3385,17.9434624,69.1582108,1684.85486,71.0497437,6.26433516,1.0,3307.73901,1.0,3.02321291
2016.91455,60.4296379,930.572021,1778.27942,232.909653,1.0,2.99614263,9222.39551,7.04135513,1.0
1810.55823,9.56023884,41.0469856,1000.0,32.196785,1.0,16.8485489,2090.80005,1.0,1.68485487
115.478195,28.9026394,865.964294,52.3299103,83.5362549,12.5214968,1.0,1134.19446,6.73170376,14.4595995
465.552582,144.595993,23.290966,261.799469,22.8757324,1.0,1.0,2641.64844,3.39820838,16.8485489
1000.0,17.1543789,93.8979797,865.964294,220.673401,1.0,1.0,3889.052,5.18613434,2.26708984
278.812653,44.9100723,4067.94434,67.3170395,165.481705,1.0,1.0,3619.04297,6.97830582,1.0
254.829681,24.3623257,245.824402,509.367523,7.98626566,1.0,1.0,1778.27942,4.06794453,14.3301258
176.235641,35.2269478,29.9614277,679.252502,26.4164829,1.0,37.5161934,3105.90015,1.35772717,25.7132072
598.885437,27.6316147,673.17041,403.151947,71.0497437,75.666954,63.7804375,4104.69824,10.0,25.0286541
3995.42065,14.0746469,136.99942,465.552582,171.543793,1.0,12.980196,2813.31763,1.44595993,1.0
964.661621,1.0,24.1441822,81.3123016,5.04806566,21.2875175,1.0,1036.63293,7.29930067,4.49100733
155.383987,1.0,1394.86206,113.419441,57.7721786,12.5214968,1.0,1240.93774,2.64164829,2.16739225
89.7687149,8.27882576,1794.34619,105.54496,20.1691456,112.40387,33.0773926,858.210327,1.59633851,1.0
245.824402,24.1441822,813.122986,76.3506088,14.5902424,1.0,1.0,5376.11768,2.94272709,3.2196784
291.637756,44.1094093,1539.92651,111.397385,37.5161934,1.0,1.0,3248.76831,8.97687149,28.1331749
770.404419,29.6931477,111.397385,173.093689,21.4798508,73.652504,1.0,2329.09668,1.63999963,4.06794453
3428.91138,13.2158089,212.875168,1369.99426,71.6916809,27.8812675,1.0,3651.74121,1.0,17.9434624
1445.95996,23.290966,429.351013,152.613785,12.5214968,1.0,1.0,2641.64844,5.09367514,2.05352497
1074.60779,12.6346292,1055.44958,417.920563,85.0525818,199.885483,289.026398,1639.99963,2.61799455,19.8095684
83.5362549,74.989418,339.820831,964.661621,209.080002,1.0,139.486206,1186.36621,1.86007845,33.677803
182.691666,58.2941551,88.1683044,930.572021,77.7365036,1.0,20.1691456,3428.91138,7.70404387,11.6521549
1893.84204,39.5964508,69.7830582,69.7830582,1.0,63.7804375,1.0,1074.60779,4.3714447,16.253149
1472.20654,1.0,1124.0387,88.9649124,70.4135513,110.399918,142.018112,798.626587,7.63506079,9.73377419
557.30603,29.1637764,2206.73413,97.337738,174.657608,1.0,1.0,3491.15186,4.74003172,3.49115205
547.3703,53.7611732,207.20787,349.115204,113.419441,1.0,1.0,3023.21313,3.92418981,31.3396225
649.381653,1.0,947.463501,964.661621,53.7611732,1.0,1.0,2665.51563,1.35772717,1.0
305.052795,24.5824413,18.2691669,79.1475525,26.6551571,1.0,4826.07129,1526.13782,20.9080009,1.0
661.169006,27.6316147,191.095291,518.613403,19.2821846,1.0,62.0824356,4450.79395,5.52315855,6.32093382
3337.62476,7.04135513,165.481705,203.513748,127.487839,1.0,1.0,3651.74121,1.0,10.2735081
378.551514,19.4563999,1382.37219,399.542053,95.6023865,153.992645,1.0,2287.57324,1.0,8.81683064
697.830566,55.7306023,111.397385,1715.43787,46.9758873,1.0,371.802673,2147.98511,3.68473482,14.0746469
316.227753,45.7252655,46.5552597,465.552582,14.2018118,1.0,1.0,3190.84888,2.83873606,8.89649105
736.525024,15.1247253,25.2547894,63.7804375,5.82941532,171.543793,6.26433516,2226.67212,1.0,12.4093781
210.969055,3.45989156,679.252502,145.90242,82.7882614,3.39820838,1.0,1229.82617,3.36778021,1.21881413
2502.86548,29.1637764,25.4829674,1567.87878,28.9026394,1.0,8.81683064,4179.20557,1.0,8.89649105
609.756226,45.7252655,1000.0,478.285828,69.1582108,87.3788376,77.0404358,8204.69629,1.0,14.2018118
224.679016,64.9381638,81.3123016,201.691452,139.486206,38.5422897,947.463501,2186.97461,18.6007843,17.4657612
1654.81714,35.5452232,23.5014,241.441818,12.0790071,1.0,128.639694,3278.12109,3.39820838,4.53158379
1000.0,62.6433525,368.47348,336.778015,56.2341309,1.0,1.0,7233.94141,13.2158089,29.9614277
310.590027,15.2613783,930.572021,1018.15173,72.9930038,1.0,1.0,6435.66992,3.85422897,15.3992653
518.613403,36.1904297,60.9756241,2072.07861,28.9026394,38.5422897,52.3299103,3819.71753,3.1622777,7.63506079
388.905212,11.240387,542.469116,53.7611732,9.30572033,1.0,26.8959885,865.964294,3.39820838,13.0974722
667.1427,32.7812119,85.0525818,1715.43787,3.45989156,1.0,100.0,2548.29663,3.78551531,6.97830582
144.595993,1.0,655.24884,54.2469101,7.56669521,25.7132072,49.5806808,704.135498,6.26433516,4.3714447
1321.58093,55.2315826,112.40387,723.394165,106.498566,1.0,77.0404358,3718.02661,52.3299103,10.4599895
261.799469,21.4798508,159.63385,222.667206,74.317955,1.0,1.0,3554.52246,4.86967516,14.9892969
716.916809,69.7830582,667.1427,222.667206,46.1383972,1.0,153.992645,3398.20825,17.30937,24.1441822
1357.72717,20.1691456,243.62326,421.696503,17.6235638,1.0,1.0,2287.57324,5.52315855,18.2691669
1113.97388,28.9026394,93.8979797,704.135498,103.663292,1.0,23.0824146,1252.14966,6.04296398,11.6521549
1074.60779,37.1802673,661.169006,1064.9856,310.590027,1.0,1.0,4958.06836,3.78551531,15.2613783
763.506104,19.4563999,88.9649124,461.383972,69.7830582,1.0,1.0,3684.73486,6.15265417,4.33230209
103.663292,40.3151932,22.6709003,749.894226,28.9026394,1.0,5.00286484,1485.50806,7.84388542,3.45989156
145.90242,1.0,858.210327,55.7306023,26.8959885,31.3396225,1.0,881.683044,2.59455276,6.09756231
324.876831,46.9758873,2813.31763,93.0572052,177.827942,1.0,1.0,8131.22998,4.95806837,1.0
723.394165,50.9367523,69.7830582,64.3566971,18.4342308,18.7688427,1.0,1420.18115,5.67422104,18.7688427
241.441818,17.782795,333.762482,55.7306023,54.2469101,8.13123035,1.0,1567.87878,3.58663774,6.32093382
445.079407,41.792057,858.210327,777.365051,51.8613434,1.0,1.0,6152.6543,6.67142725,1.0
964.661621,67.3170395,41.0469856,858.210327,34.5989151,1.0,1.0,1625.31482,1.0,4.17920589
4104.69824,1.0,12.0790071,79.1475525,18.4342308,33.677803,187.688431,1730.93701,1.0,5.18613434
2414.41821,1.0,1512.47253,209.080002,14.0746469,76.3506088,1.0,1826.91675,1.0,3.92418981
1910.953,124.093773,66.7142715,1582.04468,81.3123016,437.14447,176.235641,3278.12109,1.0,15.2613783
537.611755,48.6967506,122.98262,749.894226,237.137375,29.9614277,68.5389557,2392.79907,3.10590029,7.10497427
3586.6377,1.0,44.1094093,421.696503,324.876831,1.0,1.0,3190.84888,1.0,1.7623564
842.910095,2.57132077,299.614288,232.909653,10.6498566,13.455699,1.0,922.239563,1.0,1.0
281.331757,21.4798508,947.463501,205.352509,59.8885422,108.431694,32.7812119,3105.90015,2.59455276,19.9885483
1928.21851,20.3513756,170.007767,1286.39697,84.291008,1.0,1.0,5232.99121,4.25506544,17.6235638
1018.15173,81.3123016,37.5161934,245.824402,1.0,1.0,1.0,2480.45435,7.4989419,27.3841972
567.422119,5.98885441,230.824158,145.90242,35.5452232,43.714447,1.0,4613.83984,2.76316142,6.85389566
532.797913,21.2875175,191.095291,120.790077,11.97085,1.0,1.0,2641.64844,6.4356699,10.8431692
166.976837,1.0,1263.46289,42.169651,28.3873596,33.0773926,1.0,626.433533,1.0,1.0
1730.93701,1.0,60.4296379,2502.86548,289.026398,1.0,1.0,2813.31763,1.0,7.77365017
25.7132072,35.2269478,1018.15173,336.778015,10.0,1.0,1394.86206,604.296387,4.2169652,10.7460785
537.611755,41.4178467,93.8979797,567.422119,4.53158379,1.0,1.66976845,2072.07861,1.44595993,2.78812671
1197.08508,9.05797768,17.30937,1715.43787,1.0,7.04135513,41.792057,2392.79907,1.0,5.67422104
