cLambda FITC,CD117 PE,CD20 PE-CF594,CD138 PC5.5,CD27 PC7,cKappa APC,CD45 A700,CD38 A750,CD56 BV421,CD19 BV510
9821.71777,2890.26465,1.0,1893.84204,1.0,1.0,1.0,3522.69531,1.0,230.824142
3367.78076,1.0,37.5161972,2548.29712,1.0,54.7370377,1.0,4697.58789,1.0,13.6999416
6042.96338,1.0,66.1168976,1810.55823,1.0,92.2239609,16.8485489,2414.41821,1.0,17.0007782
1154.78186,24.3623276,18.6007843,414.178528,1.0,1.0,1.0,1134.19458,1.0,2.45824409
8058.42529,2.32909679,19.8095684,704.135681,1.0,9.2223959,1.0,1980.95691,1.0,13.2158089
2864.38452,1.0,4371.44434,938.980103,24.8045444,21.0969048,1.0,2128.75171,1.0,1.94564009
9821.71777,1094.11401,1860.07898,2942.72705,1.0,1.0,1.0,3050.52905,1.0,122.982635
6671.43115,20.3513756,53.279789,1472.20642,1.0,2.57132077,1.0,2641.64868,1.0,5.28027153
6671.43115,36.1904297,70.4135666,2090.80054,1.0,88.96492,74.3179474,5232.9917,1.0,31.9084949
1286.39722,22.8757324,40.679451,1778.27979,1.0,17.3093719,27.6316166,2392.79907,5.13969707,4.95806789
9821.71777,433.230316,410.469849,2480.45532,1.0,69.7830658,1.0,2763.16187,1.0,48.2607155
9821.71777,964.661743,1.0,1252.14954,1.0,49.5806885,1.0,2617.99463,1.0,93.8980026
1369.99426,17.3093719,850.525879,626.433716,59.3522987,1.49892962,1.0,2109.69116,1.0,2.91637754
9821.71777,159.633835,39.2418976,3337.62646,1.0,45.7252731,1.0,3190.85034,1.0,20.720789
2226.67212,1.0,18.6007843,1154.78186,1.0,45.7252731,26.8959885,1980.95691,1.0,11.7574329
9821.71777,71.6916733,30.2321301,2167.39258,1.0,60.9756203,63.7804375,1218.81421,1.0,22.2667198
9821.71777,375.161896,1.0,632.093323,1.0,116.521545,330.773865,1433.0127,1.0,72.3394165
6152.65479,16.6976871,196.321884,2392.79907,1.0,3.39820838,1.0,2392.79907,1.0,1.0
9821.71777,3924.19189,1.0,2763.16187,1.0,59.8885574,1.0,6731.70508,1.0,342.891083
3105.89917,1.0,17.1543789,3307.73877,1.0,100.903519,1.0,4332.30322,1.0,11.9708509
2414.41821,164.0,32.4876862,1826.91687,1.0,13.6999416,1.0,1433.0127,1.0,13.8237228
9821.71777,1876.88416,1.0,2942.72705,1.0,85.0525894,1.0,1357.72705,1.0,189.384201
9821.71777,1.0,164.0,1498.92981,1.0,82.7882767,1.0,2109.69116,1.0,31.6227779
3133.96289,1.0,36.5174141,2458.24463,1.0,33.3762474,1.0,2329.09668,1.0,12.0790091
9821.71777,230.824142,385.423004,2287.57397,191.095322,88.1683044,1.0,5327.98047,1.0,44.91008
9821.71777,96.4661713,28.1331787,474.003113,1.0,65.5248718,107.460777,1498.92981,1.0,28.9026375
3023.2124,19.4564018,29.4272766,2641.64868,1.0,24.8045444,91.3981628,4491.00586,1.0,14.8550797
9821.71777,2350.14063,1715.43835,3718.02637,1.0,1.0,1.0,7041.35693,1.0,191.095322
2371.37427,1.0,248.045517,1596.33838,1.0,1.0,1.0,2090.80054,1.0,14.4596004
207.207886,71.0497284,30.2321301,3554.52173,1.0,1.0,1.0,2436.23291,1.0,17.4657593
5573.0625,10.0,88.96492,1218.81421,17.6235657,1.0,63.2093315,1345.57019,1.0,1.0
9821.71777,445.079437,176.235657,1263.46289,1.0,65.5248718,1.0,1207.90063,1.0,93.0572205
3785.51563,1.0,1654.81763,2267.09058,148.550797,45.3158379,1.0,8058.42529,1.0,16.548172
3459.8916,25.2547894,27.8812656,3398.20752,1.0,64.3567047,1.0,1998.8551,1.0,13.9486227
6915.82129,58.8208427,19.8095684,743.179504,1.0,44.109417,1.0,3219.67871,1.0,4.3714447
9821.71777,64.938179,43.3230209,3854.22998,1.0,1.0,1.0,2996.14331,1.0,24.1441822
9821.71777,2016.91516,268.959961,2594.55249,1.0,71.6916733,79.8626785,3785.51563,1.0,207.207886
4613.84229,1.0,243.623276,1357.72705,107.460777,15.3992672,62.6433716,2480.45532,1.0,5.62341356
6152.65479,25.4829712,23.5014038,784.388611,1.0,76.3506241,109.4114,1154.78186,1.0,21.8697453
2371.37427,1.0,392.418976,3924.19189,1.0,56.7422142,1.0,3651.73999,1.0,4.74003172
3889.05176,1.0,2035.13733,835.362427,1.0,50.9367485,67.9252701,5280.27002,1.0,1.0
2147.98511,21.4798508,61.5265427,1309.74719,1.0,82.7882767,2.24679017,3023.2124,1.0,23.9279938
6152.65479,1.0,491.367432,2414.41821,1.0,152.613831,1.0,2813.31738,1.0,23.290966
2525.47925,1.0,32.4876862,2713.89941,1.0,61.5265427,1.0,4293.50879,1.0,16.548172
9821.71777,661.169006,3.95964527,1876.88416,1.0,14.5902414,1.0,1826.91687,1.0,34.9115219
3854.22998,1.0,50.4806595,1794.3468,1.0,1.0,1.0,2414.41821,1.0,11.240386
2072.07886,57.2548866,27.6316166,1669.76831,1.0,1.0,17.7827969,3050.52905,1.0,8.896492
5523.15723,8.27882576,51.3969727,2308.24146,1.0,46.5552635,1.0,4410.94336,1.0,17.7827969
9821.71777,1369.99426,1.0,1794.3468,1.0,59.8885574,1.0,2763.16187,1.0,124.093803
283.873596,30.7808952,96.4661713,385.423004,6.91582155,1.0,930.572205,913.981689,7.43179607,4.6138401
2890.26465,63.7804375,39.2418976,1567.87915,1.0,89.7687302,1.0,4031.52075,1.0,12.2982635
7431.79541,1.0,798.62677,1144.44214,42.1696548,151.247284,1.0,3889.05176,1.0,13.455698
9821.71777,2813.31738,1.0,1165.21545,1.0,103.663292,6.73170376,3162.27734,1.0,237.137436
2641.64868,1.0,105.544983,2594.55249,1.0,42.9351044,1.0,4572.52637,1.0,6.79252481
1420.18115,9.2223959,649.381775,1700.07788,12.0790091,17.3093719,31.6227779,3219.67871,1.0,25.4829712
1684.85498,8.42910004,112.40387,947.46344,1.0,11.3419447,1.0,1094.11401,2.99614263,20.907999
9821.71777,770.404297,562.341309,2864.38452,1.0,16.6976871,1.0,4655.52686,1.0,72.3394165
9821.71777,1472.20642,1.0,2186.97534,1.0,52.3299141,1.0,3162.27734,1.0,135.77269
6853.89893,1.0,1064.98547,947.46344,1.0,136.99942,64.938179,2480.45532,1.0,7.4989419
9821.71777,604.296326,60.9756203,1826.91687,19.8095684,24.5824394,1.0,4141.78516,1.0,121.881424
2392.79907,1.0,557.305969,598.885559,24.3623276,33.0773964,65.5248718,2502.86548,1.0,17.7827969
5523.15723,9.38979816,73.6525192,1582.04517,1.0,42.5506554,1.0,3190.85034,1.0,1.0
9821.71777,2594.55249,1.0,2267.09058,1.0,2.12875175,4104.70068,7299.29883,1.0,184.342331
1778.27979,1.0,44.109417,478.285797,8.58210468,1.0,509.367645,982.171753,1.99885488,5.18613434
9821.71777,756.669617,21.6739235,2226.67212,1.0,697.830688,437.144409,1333.52161,1.0,148.550797
9821.71777,1928.21899,1.0,3995.41968,1.0,1.0,1.0,5473.7041,1.0,187.6884
4655.52686,1.0,1154.78186,1654.81763,20.3513756,187.6884,1.0,7169.17139,1.0,11.3419447
1810.55823,153.992645,15.2613783,1055.44983,1.0,1.0,60.9756203,2916.37866,2.01691461,13.2158089
9821.71777,615.265442,1.0,2267.09058,1.0,5.09367561,1.0,1407.46509,1.0,36.1904297
3491.15381,37.5161972,29.9614315,2414.41821,1.0,50.4806595,1.0,3105.89917,1.0,11.9708509
4067.94434,177.827972,1036.63293,1229.82642,1.0,130.974716,51.3969727,5424.69385,1.0,23.0824184
9821.71777,791.475708,41.792057,1197.08545,1.0,48.6967583,1.0,723.394226,1.0,72.3394165
9646.61328,31.9084949,31.9084949,1794.3468,1.0,1.0,1.0,3078.0896,1.0,15.5383978
7635.05908,1.0,1.0,461.383972,1.0,21.2875195,91.3981628,913.981689,1.0,16.1076145
6853.89893,1.0,72.3394165,598.885559,1.0,44.5079422,138.237228,562.341309,1.0,16.1076145
2864.38452,17.0007782,57.2548866,2186.97534,1.0,32.7812119,1.0,3554.52173,1.0,15.3992672
3522.69531,16.6976871,20.720789,3522.69531,1.0,1.0,1.0,4067.94434,1.0,10.3663292
6853.89893,1.0,155.383987,858.21051,1.0,18.9384193,588.208435,1433.0127,1.0,128.639725
7566.69678,1.0,62.6433716,685.389526,1.0,109.4114,4141.78516,1420.18115,1.0,15.2613783
9821.71777,1134.19458,44.109417,3684.73584,1.0,103.663292,1.0,4572.52637,1.0,129.802002
9821.71777,1794.3468,1.0,3190.85034,4.74003172,74.989418,1.0,3995.41968,1.0,192.821884
2109.69116,9.13981628,100.903519,1027.35071,1.0,22.2667198,1.0,1826.91687,1.0,13.2158089
9821.71777,1240.93811,1218.81421,4491.00586,1.0,120.790062,1.0,4179.20508,1.0,159.633835
6915.82129,41.792057,35.8663788,1582.04517,1.0,33.0773964,1.0,2502.86548,1.0,17.1543789
850.525879,30.2321301,71.0497284,2267.09058,1.0,1.0,1.0,3854.22998,1.0,11.13974
8505.25879,1.0,22.0673428,3023.2124,1.0,39.9542046,1.0,2458.24463,1.0,14.5902414
9821.71777,518.613403,130.974716,2525.47925,26.8959885,1.0,1.0,5186.13672,1.0,39.5964546
9821.71777,104.599907,21.0969048,2371.37427,1.0,21.8697453,58.2941475,626.433716,1.0,64.3567047
9821.71777,3248.76733,1.0,1928.21899,1.0,84.291008,1.0,3307.73877,1.0,321.967865
2414.41821,6.09756279,24.1441822,3050.52905,1.0,31.3396206,1.0,5573.0625,1.0,7.9147563
1553.83997,18.6007843,7.4989419,685.389526,1.0,49.1367302,2.6895988,1998.8551,1.0,24.1441822
9821.71777,2226.67212,1.0,1810.55823,1.0,93.0572205,1.0,2016.91516,1.0,205.352493
9821.71777,2267.09058,1.0,2890.26465,1.0,6.67142725,1.0,1860.07898,1.0,218.697525
9821.71777,1860.07898,1.0,2571.32153,1.0,13.8237228,1.0,4293.50879,1.0,155.383987
9821.71777,474.003113,27.8812656,1333.52161,1.0,78.438858,10.0,2763.16187,1.0,82.7882767
9821.71777,64.938179,13.3352156,2458.24463,90.5797653,32.4876862,620.824463,3854.22998,1.0,75.6669617
697.830688,1.0,1113.97375,395.964539,100.000008,32.196785,1.0,2109.69116,1.0,1.0
9821.71777,873.788269,1.0,1980.95691,1.0,75.6669617,1.0,2458.24463,1.0,85.0525894
3050.52905,47.8285904,176.235657,1963.21887,1.0,9.64661694,1.0,4613.84229,1.0,20.1691456
1893.84204,305.052765,30.5052814,2147.98511,1.0,53.279789,1.0,2206.73389,1.0,31.9084949
9821.71777,3785.51563,1.0,2392.79907,1.0,104.599907,1.0,4293.50879,1.0,333.762482
9821.71777,1860.07898,1.0,2813.31738,1.0,50.4806595,1.0,2206.73389,1.0,189.384201
9821.71777,1186.36646,1.0,1369.99426,1.0,15.6787901,1.0,1298.02002,1.0,111.397377
203.513718,72.9930191,107.460777,2641.64868,1.0,1.0,33.3762474,4491.00586,1.0,12.980196
3307.73877,107.460777,33.6778069,1333.52161,1.0,1.0,34.2891159,2371.37427,1.0,29.6931496
2329.09668,1.0,10.6498566,2287.57397,1.0,28.6438427,1.0,2436.23291,1.0,14.3301258
8505.25879,1.0,33.3762474,1345.57019,1.0,5.52315855,1.0,2392.79907,1.0,13.0974741
9821.71777,1582.04517,1.0,2206.73389,1.0,47.8285904,1.0,3785.51563,1.0,155.383987
6320.93359,1.0,14.7220669,661.169006,1.0,36.1904297,8.1312294,2916.37866,1.0,7.9147563
1860.07898,1.59633851,381.971832,973.377625,1.0,114.444214,1.0,4371.44434,1.0,34.2891159
9821.71777,60.4296303,73.6525192,4740.03369,1.0,1.0,1.0,4655.52686,1.0,8.42910004
2226.67212,120.790062,35.2269516,1333.52161,1.0,25.2547894,1.0,1286.39722,1.0,31.3396206
9821.71777,1826.91687,395.964539,3522.69531,1.0,224.679031,1.0,6208.24219,1.0,243.623276
9821.71777,964.661743,1.0,3078.0896,1.0,42.9351044,1.0,2287.57397,1.0,62.0824471
9821.71777,7566.69678,214.798508,1165.21545,1.0,76.3506241,1.0,3586.63916,1.0,805.842102
9821.71777,2594.55249,1.0,2308.24146,1.0,46.9758873,1.0,2308.24146,1.0,216.739243
4782.85791,1.0,42.5506554,385.423004,1.0,70.4135666,2.6895988,1134.19458,1.0,22.6708984
9821.71777,6264.3374,1.0,2996.14331,1.0,64.3567047,155.383987,1345.57019,1.0,604.296326
9821.71777,2502.86548,1.0,2594.55249,1.0,86.5964584,27.3841972,4913.67236,1.0,245.824463
9821.71777,1009.03528,1.0,982.171753,1.0,68.5389557,1.0,3190.85034,1.0,100.903519
1700.07788,1.0,1394.8623,2548.29712,1.0,20.720789,1.0,3959.64551,1.0,26.179945
4031.52075,16.548172,31.6227779,598.885559,1.0,1.0,22.4679031,2246.79028,1.0,31.9084949
2414.41821,1.0,69.1582108,2713.89941,1.0,23.9279938,1.0,3889.05176,1.0,6.55248833
2502.86548,1.0,947.46344,2371.37427,1.0,147.220642,1.0,3491.15381,1.0,7.70404434
9821.71777,1018.15204,1.0,1794.3468,1.0,85.8210526,1.0,3023.2124,1.0,133.352158
4410.94336,59.3522987,8.896492,3105.89917,1.0,5.09367561,1.0,1843.42334,1.0,15.3992672
8058.42529,86.5964584,3278.12207,1746.57605,85.8210526,107.460777,1.0,4697.58789,1.0,47.8285904
3133.96289,1.0,25.4829712,1669.76831,1.0,8.05842304,5.28027153,1018.15204,1.0,18.2691669
9821.71777,2167.39258,1.0,2594.55249,1.0,18.1055851,1.0,4410.94336,1.0,176.235657
6611.69043,1.0,196.321884,2594.55249,1.0,111.397377,1.0,1963.21887,1.0,1.0
8204.69336,1.0,5.57306051,1512.4729,1.0,99.1045837,1.0,2436.23291,1.0,1.0
5829.41797,1.0,465.552643,486.967621,1.0,55.2315941,1.0,1582.04517,1.0,8.73788452
9821.71777,1027.35071,1567.87915,1252.14954,142.018097,71.6916733,1.0,2502.86548,1.0,140.746506
2502.86548,7.9147563,228.757385,2436.23291,1.0,110.399948,1.0,4293.50879,1.0,19.2821846
9821.71777,1124.0387,1.0,3023.2124,1.0,1.0,1.0,3854.22998,1.0,114.444214
9821.71777,192.821884,504.806641,2890.26465,1.0,1.0,1.0,5623.41309,1.0,25.9455299
4655.52686,6.15265417,9.82171917,1134.19458,1.0,19.4564018,1.0,1186.36646,1.0,10.6498566
9821.71777,2617.99463,1.0,3337.62646,1.0,77.736496,1.0,2763.16187,1.0,224.679031
4332.30322,41.4178505,30.7808952,1154.78186,1.0,19.9885502,1.0,1596.33838,1.0,50.0286446
9821.71777,1113.97375,1.0,1762.35669,1.0,21.0969048,1.0,1810.55823,1.0,129.802002
9139.81738,1.0,40.679451,2571.32153,1.0,41.0469856,16.3999996,3278.12207,1.0,5.82941532
9821.71777,842.910095,777.36499,3554.52173,1.0,1.0,1.0,4531.58496,1.0,65.5248718
5573.0625,1.0,43.3230209,3050.52905,1.0,63.7804375,1.0,2350.14063,1.0,8.20469666
2016.91516,1.0,37.1802673,604.296326,1.0,9.47463608,126.346291,749.894226,1.91095304,3.99542069
4410.94336,1.0,29.1637764,2392.79907,1.0,6.55248833,1.0,3367.78076,1.0,23.5014038
1998.8551,47.400322,572.548889,770.404297,171.543823,54.7370377,1.0,4179.20508,1.0,20.720789
9821.71777,1625.31506,1.0,1445.96008,1.0,49.1367302,20.5352497,1762.35669,1.0,155.383987
5473.7041,51.3969727,41.4178505,1810.55823,1.0,27.3841972,296.931488,2525.47925,1.0,17.3093719
8737.88281,7.77364969,39.2418976,1345.57019,1.0,16.1076145,3.88905239,1094.11401,1.0,21.4798508
9821.71777,813.123047,1.0,743.179504,1.0,54.7370377,21.8697453,1928.21899,1.0,97.3377609
9821.71777,626.433716,12.0790091,2128.75171,1.0,1.0,12.6346283,5623.41309,1.0,69.7830658
5573.0625,1.0,21.8697453,691.582153,1.0,17.9434624,1.0,1715.43835,1.0,14.4596004
9821.71777,2329.09668,1.0,2502.86548,1.0,129.802002,1.0,3651.73999,1.0,250.28653
9821.71777,153.992645,19.2821846,1876.88416,1.0,1.0,1.0,2594.55249,1.0,63.2093315
53.279789,19.8095684,78.438858,3684.73584,1.0,1.0,1.0,1485.50806,3.55452228,11.3419447
6853.89893,1.0,124.093803,1197.08545,18.7688446,82.7882767,1.0,2996.14331,1.0,27.8812656
6097.56543,1.0,133.352158,2329.09668,1.0,114.444214,1.0,3684.73584,1.0,30.2321301
9821.71777,291.637848,250.28653,1526.13831,3.75161934,1.0,1.0,3307.73877,1.0,17.4657593
2267.09058,1.0,474.003113,2206.73389,1.0,53.7611809,1.0,1055.44983,1.0,8.58210468
9821.71777,3428.9126,1.0,1640.0,1.0,70.4135666,1.0,2053.52515,1.0,339.820892
9821.71777,2167.39258,1.0,2458.24463,1.0,87.3788223,1.0,2969.31519,1.0,196.321884
723.394226,42.9351044,1286.39722,528.027222,105.544983,32.196785,1.0,2436.23291,1.0,10.9411392
9821.71777,1240.93811,461.383972,4031.52075,1.0,23.0824184,1.0,2996.14331,1.0,119.708534
9474.63965,1.0,449.1008,1286.39722,1.0,147.220642,1.0,5988.85596,1.0,29.6931496
4031.52075,50.4806595,39.5964546,1433.0127,1.0,1.0,1.0,1928.21899,1.0,8.50525856
6097.56543,1.0,305.052765,1286.39722,1.0,203.513718,38.8905258,1369.99426,1.0,8.50525856
9821.71777,461.383972,189.384201,1998.8551,1.0,93.0572205,1.0,3162.27734,1.0,54.7370377
3105.89917,42.9351044,410.469849,2480.45532,1.0,4.14178467,1.0,5232.9917,1.0,13.9486227
9821.71777,71.6916733,55.7305946,1810.55823,1.0,43.7144508,1.0,3190.85034,1.0,18.4342327
3491.15381,8.35362625,89.7687302,2641.64868,1.0,51.861351,1.0,4697.58789,1.0,17.1543789
91.3981628,35.2269516,25.2547894,1197.08545,1.0,1.0,1.0,3133.96289,2.57132077,23.9279938
9821.71777,2308.24146,1.0,5623.41309,1.0,67.3170471,1.0,4216.9668,1.0,191.095322
9821.71777,542.469116,124.093803,3522.69531,1.0,158.204514,1.0,4216.9668,1.0,66.7142792
4410.94336,16.3999996,7.29930067,858.21051,1.0,72.9930191,17.6235657,2458.24463,1.0,13.9486227
9821.71777,3889.05176,1.0,4958.07031,1.0,94.7463455,1.0,5048.06396,1.0,349.115204
2287.57397,1.0,478.285797,1094.11401,1.0,79.8626785,1.0,2713.89941,1.0,9.38979816
98.2171707,1.0,21.0969048,1762.35669,336.778076,7986.26465,3105.89917,6208.24219,1.0,283.873596
118.636635,28.6438427,281.331726,1369.99426,1.0,1.0,9.91045761,609.756226,4.91367292,22.8757324
9821.71777,1165.21545,170.007782,2109.69116,1.0,24.8045444,1.0,2969.31519,1.0,120.790062
9821.71777,2035.13733,1.0,1640.0,1.0,51.3969727,1.0,1945.64075,1.0,201.691498
3889.05176,1.0,542.469116,1794.3468,1.0,106.49855,1.0,3522.69531,1.0,1.0
9821.71777,5473.7041,1.0,2109.69116,1.0,114.444214,30.5052814,4613.84229,1.0,562.341309
7498.94629,1.0,47.8285904,820.469727,1.0,69.7830658,1.0,736.525208,1.0,18.1055851
9821.71777,562.341309,1.0,2072.07886,1.0,25.0286579,1.0,2838.73608,1.0,57.2548866
5523.15723,1.0,27.8812656,2186.97534,1.0,1.0,24.3623276,2594.55249,1.0,12.4093771
1567.87915,3.99542069,552.315979,2287.57397,1.0,1.0,1.0,4450.79443,1.0,1.0
9821.71777,1700.07788,1.0,2738.41992,1.0,6.20824385,1.0,661.169006,1.0,194.564072
3995.41968,1.0,20.720789,504.806641,6.67142725,55.2315941,91.3981628,1218.81421,1.0,1.0
2571.32153,1.0,1154.78186,2414.41821,1.0,44.91008,1.0,2525.47925,1.0,7.56669569
1669.76831,20.3513756,148.550797,1684.85498,1.0,4.45079422,1.0,770.404297,1.0,18.4342327
2916.37866,25.4829712,21.4798508,2206.73389,1.0,28.3873596,1.0,2838.73608,1.0,18.6007843
9821.71777,2016.91516,11.13974,3337.62646,1.0,102.735069,1.0,5376.11719,1.0,191.095322
9821.71777,736.525208,1.0,1893.84204,1.0,60.9756203,1.0,2167.39258,1.0,42.9351044
9821.71777,100.903519,118.636635,1715.43835,1.0,74.989418,135.77269,2371.37427,1.0,64.938179
4332.30322,1.0,10.5544958,1321.58093,1.0,34.2891159,77.736496,1207.90063,1.0,27.6316166
3337.62646,22.8757324,626.433716,1420.18115,1.0,16.1076145,1.0,1746.57605,1.0,32.196785
9821.71777,2186.97534,1.0,3219.67871,1.0,113.419456,1.0,2838.73608,1.0,235.014038
9821.71777,582.941467,248.045517,3367.78076,1.0,100.903519,5.37611723,9305.72266,1.0,72.3394165
3190.85034,49.1367302,80.5842133,1036.63293,1.0,67.3170471,10.3663292,2287.57397,1.0,5.98885489
8737.88281,12.6346283,18.7688446,1298.02002,1.0,27.6316166,1.0,2594.55249,1.0,19.9885502
3133.96289,14.2018137,25.7132072,784.388611,1.0,37.5161972,12.980196,3078.0896,1.0,30.2321301
1762.35669,13.5772724,268.959961,1715.43835,1.0,31.0590038,1.0,3248.76733,1.0,39.2418976
9821.71777,1762.35669,1.0,3307.73877,1.0,156.787903,1.0,3428.9126,1.0,218.697525
9821.71777,1229.82642,1.0,3959.64551,1.0,1.0,1.0,3995.41968,1.0,133.352158
7566.69678,15.1247272,15.1247272,1498.92981,1.0,1.0,1.4330126,2571.32153,1.0,18.7688446
2502.86548,1.0,8.81683064,1345.57019,1.0,50.0286446,1.0,1778.27979,1.0,10.0903521
1762.35669,1.0,1309.74719,1036.63293,2.54829693,77.736496,17.4657593,2890.26465,1.0,1.0
9821.71777,118.636635,1345.57019,4869.67627,1.0,1.0,1.0,3995.41968,1.0,34.9115219
9821.71777,199.885513,31.6227779,3367.78076,1.0,33.3762474,1.0,3491.15381,1.0,35.5452232
232.909668,38.5422897,62.0824471,1567.87915,1.0,1.0,1.0,2788.12744,2.99614263,10.1815176
5280.27002,1.0,552.315979,1582.04517,14.2018137,250.28653,142.018097,3554.52173,1.0,7.9147563
8505.25879,24.3623276,109.4114,1669.76831,1.0,1.0,1.0,532.798035,1.0,17.9434624
3050.52905,1.0,57.2548866,1596.33838,1.0,60.4296303,1.0,3133.96289,1.0,3.39820838
3337.62646,1.0,27.138998,3428.9126,1.0,88.1683044,1.0,3924.19189,1.0,20.1691456
12.7487841,3.39820838,12.6346283,449.1008,1.0,2.43623257,1.0,598.885559,1.51247251,3.99542069
4179.20508,97.3377609,81.3123016,3522.69531,1.0,1.0,1.0,2371.37427,1.0,10.0903521
9821.71777,784.388611,7.29930067,2458.24463,1.0,57.2548866,1.0,2916.37866,1.0,94.7463455
9821.71777,1420.18115,1.0,1928.21899,1.0,85.8210526,1.0,3398.20752,1.0,186.007889
1582.04517,15.2613783,136.99942,577.721985,1.0,4.33230257,1.0,1810.55823,1.0,12.0790091
9821.71777,3651.73999,1.0,2571.32153,1.0,121.881424,1.0,4104.70068,1.0,342.891083
9821.71777,1459.02466,1.0,4031.52075,1.0,214.798508,1.0,2371.37427,1.0,170.007782
3248.76733,1.0,162.531494,2053.52515,1.0,1.0,1.0,2392.79907,1.0,2.22667193
9821.71777,1669.76831,1.0,2942.72705,1.0,58.8208427,1.0,4531.58496,1.0,147.220642
5623.41309,243.623276,48.6967583,2267.09058,1.0,2.24679017,32.196785,1826.91687,1.0,56.2341309
3248.76733,30.2321301,313.396271,2128.75171,1.0,127.487846,1.0,5573.0625,1.0,10.0903521
1252.14954,63.2093315,557.305969,429.351074,1.0,11.3419447,1.0,1165.21545,1.0,6.67142725
4613.84229,1.0,79.8626785,2350.14063,1.0,3.02321291,1.0,2525.47925,1.0,8.50525856
9821.71777,1843.42334,1.0,2813.31738,1.0,1.0,1.0,2864.38452,1.0,192.821884
8131.23047,1.0,42.5506554,1945.64075,1.0,1.0,1.0,3078.0896,1.0,1.0
108.431702,52.8027229,36.5174141,2763.16187,1.0,1.0,1.0,3854.22998,1.0,14.4596004
9821.71777,109.4114,1186.36646,2665.51636,1.0,58.8208427,1.0,5186.13672,1.0,86.5964584
6915.82129,1.0,307.80896,1778.27979,1.0,42.9351044,12.8639717,3684.73584,1.0,10.1815176
3522.69531,3.99542069,2206.73389,3367.78076,1.0,181.055817,1.0,4958.07031,1.0,18.6007843
5777.2168,1.0,159.633835,582.941467,1.0,84.291008,271.389923,1407.46509,1.0,11.9708509
4782.85791,82.7882767,224.679031,1684.85498,17.7827969,46.9758873,162.531494,1700.07788,1.0,23.290966
9821.71777,3995.41968,1.0,2109.69116,1.0,121.881424,1.0,2329.09668,1.0,403.151886
2206.73389,29.6931496,132.158096,2480.45532,21.4798508,1.0,40.679451,8058.42529,1.0,25.2547894
9821.71777,2864.38452,1.0,1357.72705,1.0,74.989418,1.0,3554.52173,1.0,261.799469
2392.79907,1.0,673.170471,2392.79907,1.0,69.1582108,1.0,3105.89917,1.0,36.5174141
3619.04321,100.000008,567.422119,2890.26465,1.0,67.9252701,1.0,4067.94434,1.0,30.7808952
9821.71777,873.788269,1.0,1860.07898,1.0,44.91008,1.0,3248.76733,1.0,86.5964584
9821.71777,3105.89917,1.0,3619.04321,1.0,54.2469101,1.0,4958.07031,1.0,259.455231
9821.71777,127.487846,47.8285904,1730.93677,49.5806885,1.5538398,1.0,6378.04736,1.0,52.3299141
6208.24219,1.0,74.989418,1553.83997,1.0,12.0790091,1.0,3105.89917,1.0,1.0
1420.18115,1.0,620.824463,1778.27979,1.0,24.8045444,1.0,2090.80054,1.0,7.98626566
6208.24219,1.0,49.1367302,2186.97534,1.0,77.736496,124.093803,2571.32153,1.0,48.2607155
5002.86475,1.0,42.5506554,3278.12207,1.0,13.0974741,1.0,2571.32153,1.0,20.3513756
2206.73389,1.0,1445.96008,930.572205,1.0,24.8045444,181.055817,2788.12744,1.0,1.0
4958.07031,3.07808971,482.607178,2016.91516,1.0,55.7305946,241.441818,2329.09668,1.0,30.5052814
9821.71777,827.882813,1.0,2890.26465,1.0,7.29930067,1.0,1252.14954,1.0,96.4661713
9821.71777,865.9646,15.3992672,1539.92651,1.0,17.3093719,44.109417,3684.73584,1.0,100.000008
9821.71777,3219.67871,1.0,4958.07031,1.0,92.2239609,1.0,2186.97534,1.0,299.614319
9821.71777,1539.92651,889.649231,2763.16187,1.0,60.4296303,1.0,7365.25244,1.0,179.434677
3785.51563,1.0,381.971832,1263.46289,47.8285904,77.736496,27.3841972,3307.73877,1.0,23.0824184
9821.71777,192.821884,973.377625,3491.15381,1.0,9.64661694,1.0,4104.70068,1.0,21.2875195
9821.71777,1197.08545,45.7252731,2167.39258,1.0,69.1582108,112.40387,1794.3468,1.0,189.384201
9821.71777,2147.98511,1.0,2147.98511,1.0,39.2418976,138.237228,3751.62085,1.0,209.080048
2458.24463,67.9252701,406.794403,2206.73389,1.0,1.0,1.0,5002.86475,1.0,37.8551521
9821.71777,1596.33838,55.7305946,947.46344,1.0,30.5052814,109.4114,3428.9126,1.0,194.564072
6853.89893,1.0,27.8812656,991.045837,1.0,74.3179474,20.5352497,537.611694,1.0,18.9384193
5473.7041,32.4876862,33.6778069,1684.85498,1.0,1.0,1.0,2072.07886,1.0,12.1881418
9821.71777,1762.35669,1.0,3718.02637,1.0,15.5383978,1.0,3050.52905,1.0,174.657608
9821.71777,2969.31519,273.84198,5093.67676,1.0,30.5052814,1.0,5139.69629,1.0,248.045517
3248.76733,7.63506031,35.8663788,1998.8551,1.0,23.9279938,1.0,2128.75171,1.0,26.179945
6731.70508,1.0,40.679451,2167.39258,1.0,66.1168976,1.0,2713.89941,1.0,36.1904297
9821.71777,170.007782,486.967621,1027.35071,114.444214,42.9351044,1.0,3162.27734,1.0,27.8812656
2147.98511,10.9411392,403.151886,609.756226,1.0,55.2315941,1.0,3190.85034,1.0,14.0746469
